model	k_fold	train-spearman_corr	train-spearman_pvalue	train-pearson_corr	train-pearson_pvalue	train-f1_score	train-f1_scores_label1	train-f1_scores_label0	train-recall_label1	train-recall_label0	train-precision_label1	train-precision_label0	test-spearman_corr	test-spearman_pvalue	test-pearson_corr	test-pearson_pvalue	test-f1_score	test-f1_scores_label1	test-f1_scores_label0	test-recall_label1	test-recall_label0	test-precision_label1	test-precision_label0	test.iov-spearman_corr	test.iov-spearman_pvalue	test.iov-pearson_corr	test.iov-pearson_pvalue	test.iov-f1_score	test.iov-f1_scores_label1	test.iov-f1_scores_label0	test.iov-recall_label1	test.iov-recall_label0	test.iov-precision_label1	test.iov-precision_label0	test.oov-spearman_corr	test.oov-spearman_pvalue	test.oov-pearson_corr	test.oov-pearson_pvalue	test.oov-f1_score	test.oov-f1_scores_label1	test.oov-f1_scores_label0	test.oov-recall_label1	test.oov-recall_label0	test.oov-precision_label1	test.oov-precision_label0	dev-spearman_corr	dev-spearman_pvalue	dev-pearson_corr	dev-pearson_pvalue	dev-f1_score	dev-f1_scores_label1	dev-f1_scores_label0	dev-recall_label1	dev-recall_label0	dev-precision_label1	dev-precision_label0	dev.iov-spearman_corr	dev.iov-spearman_pvalue	dev.iov-pearson_corr	dev.iov-pearson_pvalue	dev.iov-f1_score	dev.iov-f1_scores_label1	dev.iov-f1_scores_label0	dev.iov-recall_label1	dev.iov-recall_label0	dev.iov-precision_label1	dev.iov-precision_label0	dev.oov-spearman_corr	dev.oov-spearman_pvalue	dev.oov-pearson_corr	dev.oov-pearson_pvalue	dev.oov-f1_score	dev.oov-f1_scores_label1	dev.oov-f1_scores_label0	dev.oov-recall_label1	dev.oov-recall_label0	dev.oov-precision_label1	dev.oov-precision_label0	thr
msmarco-distilbert-base-tas-b_mask	5	0.605	0.0	0.609	0.0	0.7781571321639771	0.6168674698795181	0.854262144821265	0.5302402651201326	0.9108678655199375	0.7373271889400922	0.804280289955126	0.681	0.0	0.67	0.0	0.8509185083367339	0.6633663366336634	0.9055555555555556	0.6442307692307693	0.9131652661064426	0.6836734693877551	0.8980716253443526	0.687	0.0	0.66	0.0	0.8356397252439937	0.6935483870967741	0.8908045977011494	0.6515151515151515	0.9117647058823529	0.7413793103448276	0.8707865168539326	0.627	0.0	0.662	0.0	0.8680176454370002	0.6153846153846154	0.9193548387096774	0.631578947368421	0.9144385026737968	0.6	0.9243243243243243	0.654	0.0	0.701	0.0	0.8935950293955229	0.776255707762557	0.9336941813261164	0.6967213114754098	0.9663865546218487	0.8762886597938144	0.9031413612565445	0.661	0.0	0.666	0.0	0.8533100831652133	0.7317073170731708	0.9048991354466859	0.6428571428571429	0.9515151515151515	0.8490566037735849	0.8626373626373627	0.596	0.0	0.735	0.0	0.9323631091780975	0.8333333333333333	0.9591836734693877	0.7692307692307693	0.9791666666666666	0.9090909090909091	0.94	0.174
msmarco-distilbert-dot-v5	5	0.45	0.0	0.446	0.0	0.5166172863019837	0.5612118202135585	0.495575221238938	0.9362054681027341	0.3393275996872557	0.40070921985815605	0.9185185185185185	0.516	0.0	0.49	0.0	0.6231225529634654	0.4986595174262735	0.6593806921675774	0.8942307692307693	0.5070028011204482	0.34572490706319703	0.9427083333333334	0.432	0.0	0.402	0.0	0.42730646462692395	0.4881889763779527	0.4036697247706422	0.9393939393939394	0.25882352941176473	0.32978723404255317	0.9166666666666666	0.536	0.0	0.551	0.0	0.775981788485787	0.5210084033613445	0.8277945619335347	0.8157894736842105	0.732620320855615	0.38271604938271603	0.9513888888888888	0.579	0.0	0.59	0.0	0.6786263278087586	0.5914786967418546	0.708407871198569	0.9672131147540983	0.5546218487394958	0.4259927797833935	0.9801980198019802	0.486	0.0	0.474	0.0	0.4892749474049494	0.5396825396825397	0.46788990825688076	0.9714285714285714	0.3090909090909091	0.37362637362637363	0.9622641509433962	0.57	0.0	0.71	0.0	0.8234049448826211	0.6802721088435374	0.8621700879765396	0.9615384615384616	0.765625	0.5263157894736842	0.9865771812080537	0.216
msmarco-distilbert-dot-v5_mask	5	0.651	0.0	0.662	0.0	0.8163949751658724	0.691847075080608	0.8751632767307335	0.6222038111019056	0.9167318217357311	0.779045643153527	0.8372009996429847	0.677	0.0	0.688	0.0	0.8645658542572793	0.696078431372549	0.9136490250696377	0.6826923076923077	0.9187675070028011	0.71	0.9085872576177285	0.734	0.0	0.725	0.0	0.865532064091463	0.7479674796747967	0.9111747851002865	0.696969696969697	0.9352941176470588	0.8070175438596491	0.888268156424581	0.583	0.0	0.616	0.0	0.8655411689919369	0.6172839506172839	0.9159891598915989	0.6578947368421053	0.9037433155080213	0.5813953488372093	0.9285714285714286	0.665	0.0	0.734	0.0	0.8918226177260542	0.7811158798283261	0.9296551724137931	0.7459016393442623	0.9439775910364145	0.8198198198198198	0.9157608695652174	0.694	0.0	0.71	0.0	0.8613148989581069	0.7575757575757576	0.9053254437869823	0.7142857142857143	0.9272727272727272	0.8064516129032258	0.884393063583815	0.595	0.0	0.758	0.0	0.9212764966927498	0.8118811881188118	0.9509043927648579	0.7884615384615384	0.9583333333333334	0.8367346938775511	0.9435897435897436	0.216
msmarco-bert-base-dot-v5	5	0.416	0.0	0.414	0.0	0.5208996837488017	0.5556675062972293	0.5044943820224719	0.9138359569179785	0.35105551211884284	0.39920376402461094	0.8962075848303394	0.463	0.0	0.447	0.0	0.6098700110064657	0.49076517150395776	0.6445672191528544	0.8942307692307693	0.49019607843137253	0.3381818181818182	0.9408602150537635	0.39	0.0	0.361	0.0	0.458936631546801	0.504	0.4414414414414414	0.9545454545454546	0.28823529411764703	0.3423913043478261	0.9423076923076923	0.439	0.0	0.475	0.0	0.7310140307662585	0.46511627906976744	0.7850467289719626	0.7894736842105263	0.6737967914438503	0.32967032967032966	0.9402985074626866	0.586	0.0	0.606	0.0	0.690049667328615	0.5885416666666667	0.7247386759581882	0.9262295081967213	0.5826330532212886	0.4312977099236641	0.9585253456221198	0.475	0.0	0.464	0.0	0.5013171225937183	0.5306122448979592	0.4888888888888888	0.9285714285714286	0.3333333333333333	0.37142857142857144	0.9166666666666666	0.589	0.0	0.743	0.0	0.837120936911047	0.6906474820143885	0.8767908309455588	0.9230769230769231	0.796875	0.5517241379310345	0.9745222929936306	0.097
msmarco-bert-base-dot-v5_mask	5	0.657	0.0	0.666	0.0	0.8009847378442458	0.6486756621689156	0.872852233676976	0.5376967688483845	0.9433150899139953	0.8173803526448362	0.8121844496802424	0.7	0.0	0.706	0.0	0.8580688545474303	0.6734693877551019	0.9118457300275483	0.6346153846153846	0.927170868347339	0.717391304347826	0.8970189701897019	0.694	0.0	0.709	0.0	0.8541601630644362	0.717948717948718	0.9070422535211268	0.6363636363636364	0.9470588235294117	0.8235294117647058	0.8702702702702703	0.682	0.0	0.684	0.0	0.8642812029676133	0.6075949367088608	0.9164420485175202	0.631578947368421	0.9090909090909091	0.5853658536585366	0.9239130434782609	0.68	0.0	0.755	0.0	0.8935950293955229	0.776255707762557	0.9336941813261164	0.6967213114754098	0.9663865546218487	0.8762886597938144	0.9031413612565445	0.697	0.0	0.726	0.0	0.8563728470111449	0.7333333333333334	0.9085714285714286	0.6285714285714286	0.9636363636363636	0.88	0.8594594594594595	0.615	0.0	0.789	0.0	0.9290162359402531	0.8282828282828283	0.9562982005141389	0.7884615384615384	0.96875	0.8723404255319149	0.9441624365482234	0.097
msmarco-MiniLM-L6-cos-v5	5	0.424	0.0	0.424	0.0	0.6036066561505858	0.5774058577405857	0.6159695817490495	0.8574979287489644	0.4749804534792807	0.43523969722455846	0.8759913482335977	0.437	0.0	0.447	0.0	0.6244321694625383	0.4876712328767124	0.6642728904847397	0.8557692307692307	0.5182072829131653	0.34099616858237547	0.925	0.41	0.0	0.406	0.0	0.5811516950220889	0.547085201793722	0.5943775100401607	0.9242424242424242	0.43529411764705883	0.3885350318471338	0.9367088607594937	0.411	0.0	0.429	0.0	0.6656516879052093	0.39436619718309857	0.720779220779221	0.7368421052631579	0.5935828877005348	0.2692307692307692	0.9173553719008265	0.586	0.0	0.603	0.0	0.7167123220537668	0.5961002785515319	0.7579298831385641	0.8770491803278688	0.6358543417366946	0.45147679324894513	0.9380165289256198	0.453	0.0	0.465	0.0	0.6030546116415786	0.5739910313901345	0.6153846153846154	0.9142857142857143	0.46060606060606063	0.41830065359477125	0.926829268292683	0.632	0.0	0.736	0.0	0.8098755150346278	0.6323529411764706	0.8579545454545454	0.8269230769230769	0.7864583333333334	0.5119047619047619	0.94375	0.572
msmarco-MiniLM-L6-cos-v5_mask	5	0.586	0.0	0.598	0.0	0.7627714073889673	0.5734914904589995	0.8520837059560006	0.46064623032311514	0.9311962470680218	0.7595628415300546	0.7853610286844708	0.596	0.0	0.634	0.0	0.8524375410120221	0.6486486486486486	0.9118046132971507	0.5769230769230769	0.9411764705882353	0.7407407407407407	0.8842105263157894	0.597	0.0	0.635	0.0	0.831496792072446	0.6724137931034482	0.8932584269662922	0.5909090909090909	0.9352941176470588	0.78	0.8548387096774194	0.565	0.0	0.605	0.0	0.8750154056829853	0.6086956521739131	0.9291338582677166	0.5526315789473685	0.946524064171123	0.6774193548387096	0.9123711340206185	0.645	0.0	0.7	0.0	0.8607678717387399	0.7064220183486238	0.9135135135135135	0.6311475409836066	0.9467787114845938	0.8020833333333334	0.8825065274151436	0.613	0.0	0.638	0.0	0.8204660587639312	0.6666666666666666	0.8857142857142858	0.5714285714285714	0.9393939393939394	0.8	0.8378378378378378	0.657	0.0	0.774	0.0	0.8993849242092801	0.7551020408163265	0.9384615384615383	0.7115384615384616	0.953125	0.8043478260869565	0.9242424242424242	0.572
msmarco-MiniLM-L12-cos-v5	5	0.409	0.0	0.405	0.0	0.5301128577521756	0.5571683218742043	0.5173466555648071	0.9063794531897266	0.364347146207975	0.4022058823529412	0.8918660287081339	0.474	0.0	0.46	0.0	0.6172547672512686	0.489247311827957	0.6545454545454545	0.875	0.5042016806722689	0.33955223880597013	0.9326424870466321	0.404	0.0	0.387	0.0	0.4842852459266375	0.5182186234817814	0.4711111111111111	0.9696969696969697	0.31176470588235294	0.35359116022099446	0.9636363636363636	0.469	0.0	0.469	0.0	0.722505299145299	0.43200000000000005	0.7815384615384615	0.7105263157894737	0.679144385026738	0.3103448275862069	0.9202898550724637	0.562	0.0	0.588	0.0	0.6822028234635166	0.578125	0.7177700348432057	0.9098360655737705	0.5770308123249299	0.42366412213740456	0.9493087557603687	0.399	0.0	0.425	0.0	0.522473064513704	0.5394190871369295	0.5152838427947598	0.9285714285714286	0.3575757575757576	0.38011695906432746	0.921875	0.61	0.0	0.739	0.0	0.8076718719626774	0.6433566433566433	0.8521739130434782	0.8846153846153846	0.765625	0.5054945054945055	0.9607843137254902	0.613
msmarco-MiniLM-L12-cos-v5_mask	5	0.597	0.0	0.613	0.0	0.7864501174968461	0.6624472573839663	0.8449612403100776	0.6503728251864126	0.8522283033620016	0.6749785038693035	0.8378170637970792	0.622	0.0	0.661	0.0	0.8446048369994532	0.6782608695652174	0.8930635838150289	0.75	0.865546218487395	0.6190476190476191	0.9223880597014925	0.628	0.0	0.678	0.0	0.8455201940142801	0.7338129496402879	0.8888888888888888	0.7727272727272727	0.8705882352941177	0.6986301369863014	0.9079754601226994	0.585	0.0	0.622	0.0	0.8456732002135902	0.5934065934065935	0.8969359331476323	0.7105263157894737	0.8609625668449198	0.5094339622641509	0.936046511627907	0.625	0.0	0.701	0.0	0.8785831652716172	0.7603305785123967	0.9189944134078213	0.7540983606557377	0.9215686274509803	0.7666666666666667	0.9164345403899722	0.6	0.0	0.652	0.0	0.8361214444494851	0.7164179104477612	0.8869047619047619	0.6857142857142857	0.9030303030303031	0.75	0.8713450292397661	0.637	0.0	0.76	0.0	0.9191192918544083	0.8148148148148148	0.9473684210526315	0.8461538461538461	0.9375	0.7857142857142857	0.9574468085106383	0.613
msmarco-distilbert-cos-v5	5	0.399	0.0	0.396	0.0	0.5106347688154583	0.5571251548946716	0.4886981402002861	0.9312344656172328	0.3338545738858483	0.39745403111739747	0.9114194236926361	0.507	0.0	0.482	0.0	0.6035971013894407	0.4842105263157894	0.6383763837638377	0.8846153846153846	0.484593837535014	0.3333333333333333	0.9351351351351351	0.389	0.0	0.354	0.0	0.4614104116222761	0.5	0.44642857142857145	0.9393939393939394	0.29411764705882354	0.34065934065934067	0.9259259259259259	0.55	0.0	0.572	0.0	0.7197026872498571	0.4545454545454545	0.7735849056603774	0.7894736842105263	0.6577540106951871	0.3191489361702128	0.9389312977099237	0.543	0.0	0.568	0.0	0.6574088105636681	0.5770171149144254	0.6848816029143897	0.9672131147540983	0.5266106442577031	0.41114982578397213	0.9791666666666666	0.409	0.0	0.434	0.0	0.5326248337042514	0.5573770491803278	0.5221238938053098	0.9714285714285714	0.3575757575757576	0.39080459770114945	0.9672131147540983	0.576	0.0	0.689	0.0	0.7576941828578636	0.6060606060606062	0.7987616099071208	0.9615384615384616	0.671875	0.4424778761061947	0.9847328244274809	0.625
msmarco-distilbert-cos-v5_mask	5	0.633	0.0	0.639	0.0	0.7991983977994677	0.6781411359724612	0.8563196311947753	0.6528583264291632	0.8713838936669273	0.7054610564010743	0.8417673716012085	0.69	0.0	0.708	0.0	0.8575907437869704	0.6968325791855204	0.904422253922967	0.7403846153846154	0.8879551820728291	0.6581196581196581	0.9215116279069767	0.666	0.0	0.698	0.0	0.8571933010492333	0.75	0.8988095238095238	0.7727272727272727	0.888235294117647	0.7285714285714285	0.9096385542168675	0.704	0.0	0.7	0.0	0.8592898200376041	0.611764705882353	0.9095890410958904	0.6842105263157895	0.8877005347593583	0.5531914893617021	0.9325842696629213	0.679	0.0	0.738	0.0	0.8773148789588769	0.7611336032388664	0.9170182841068917	0.7704918032786885	0.9131652661064426	0.752	0.9209039548022598	0.656	0.0	0.695	0.0	0.8474202767199982	0.7464788732394366	0.8902439024390244	0.7571428571428571	0.8848484848484849	0.7361111111111112	0.8957055214723927	0.676	0.0	0.783	0.0	0.9060635151633739	0.780952380952381	0.9399477806788512	0.7884615384615384	0.9375	0.7735849056603774	0.9424083769633508	0.625
cross-encoder/ms-marco-TinyBERT-L-2-v2	5	0.325	0.0	0.325	0.0	0.3745107008144495	0.30498533724340177	0.5218560860793544	0.18295543393275998	0.9643744821872411	0.9158512720156555	0.35771358328211433	0.339	0.0	0.341	0.0	0.28828677467123454	0.2566585956416465	0.3968565815324165	0.1484593837535014	0.9711538461538461	0.9464285714285714	0.24938271604938272	0.291	0.0	0.299	0.0	0.3223436290114428	0.2639593908629442	0.4727272727272728	0.15294117647058825	0.9848484848484849	0.9629629629629629	0.31100478468899523	0.321	0.0	0.344	0.0	0.25974358974358974	0.25	0.3076923076923077	0.1443850267379679	0.9473684210526315	0.9310344827586207	0.1836734693877551	0.486	0.0	0.468	0.0	0.5300709924366709	0.5392354124748491	0.5032537960954446	0.3753501400560224	0.9508196721311475	0.9571428571428572	0.3421828908554572	0.327	0.0	0.332	0.0	0.2884537392936049	0.2054054054054054	0.4842105263157894	0.11515151515151516	0.9857142857142858	0.95	0.3209302325581395	0.576	0.0	0.663	0.0	0.6938983147999542	0.7371794871794872	0.5340909090909092	0.5989583333333334	0.9038461538461539	0.9583333333333334	0.3790322580645161	-7.877999782562256
cross-encoder/ms-marco-TinyBERT-L-2-v2_mask	5	0.581	0.0	0.555	0.0	0.776021359426313	0.8501110288675054	0.619002822201317	0.8979671618451915	0.5451532725766363	0.8070976809557273	0.7159956474428727	0.624	0.0	0.553	0.0	0.8281616318356947	0.887005649717514	0.6261682242990654	0.8795518207282913	0.6442307692307693	0.8945868945868946	0.6090909090909091	0.628	0.0	0.603	0.0	0.8269891844673618	0.8850574712643678	0.6774193548387097	0.9058823529411765	0.6363636363636364	0.8651685393258427	0.7241379310344828	0.614	0.0	0.533	0.0	0.8325925925925927	0.888888888888889	0.5555555555555556	0.8556149732620321	0.6578947368421053	0.9248554913294798	0.4807692307692308	0.633	0.0	0.679	0.0	0.8802688650301361	0.9232876712328767	0.7543859649122806	0.9439775910364145	0.7049180327868853	0.903485254691689	0.8113207547169812	0.655	0.0	0.667	0.0	0.8400450586659846	0.8902077151335313	0.7218045112781954	0.9090909090909091	0.6857142857142857	0.872093023255814	0.7619047619047619	0.602	0.0	0.687	0.0	0.9193342510324114	0.9516539440203562	0.8	0.9739583333333334	0.7307692307692307	0.9303482587064676	0.8837209302325582	-7.877999782562256
cross-encoder/ms-marco-MiniLM-L-2-v2	5	0.34	0.0	0.341	0.0	0.3267881767389831	0.23742730071843998	0.5161710440633818	0.13565285379202502	0.9850869925434963	0.9506849315068493	0.3497058823529412	0.403	0.0	0.39	0.0	0.22201998468113968	0.17346938775510204	0.38867924528301884	0.09523809523809523	0.9903846153846154	0.9714285714285714	0.24178403755868544	0.319	0.0	0.296	0.0	0.25083123834238913	0.17112299465240643	0.456140350877193	0.09411764705882353	0.9848484848484849	0.9411764705882353	0.2968036529680365	0.419	0.0	0.452	0.0	0.1983412421879321	0.17560975609756097	0.3102040816326531	0.0962566844919786	1.0	1.0	0.18357487922705315	0.509	0.0	0.517	0.0	0.423198684358258	0.40534521158129166	0.47544204322200395	0.2549019607843137	0.9918032786885246	0.9891304347826086	0.31266149870801035	0.312	0.0	0.334	0.0	0.23753183120017626	0.13559322033898305	0.4778156996587031	0.07272727272727272	1.0	1.0	0.31390134529147984	0.604	0.0	0.698	0.0	0.5577252759027109	0.5808823529411765	0.47222222222222227	0.4114583333333333	0.9807692307692307	0.9875	0.31097560975609756	-7.703000068664551
cross-encoder/ms-marco-MiniLM-L-2-v2_mask	5	0.584	0.0	0.595	0.0	0.7826614368281064	0.847541294854756	0.6451612903225806	0.872556684910086	0.6048053024026512	0.8239202657807309	0.6912878787878788	0.594	0.0	0.583	0.0	0.8117313169580143	0.865979381443299	0.625514403292181	0.8235294117647058	0.7307692307692307	0.9130434782608695	0.5467625899280576	0.616	0.0	0.635	0.0	0.8235917248255236	0.8750000000000001	0.6911764705882353	0.8647058823529412	0.7121212121212122	0.8855421686746988	0.6714285714285714	0.577	0.0	0.587	0.0	0.8039282005637147	0.8571428571428572	0.5420560747663552	0.786096256684492	0.7631578947368421	0.9423076923076923	0.42028985507246375	0.622	0.0	0.715	0.0	0.870209590462763	0.9134078212290503	0.743801652892562	0.9159663865546218	0.7377049180327869	0.9108635097493036	0.75	0.654	0.0	0.683	0.0	0.8236030250638061	0.8776119402985074	0.6962962962962963	0.8909090909090909	0.6714285714285714	0.8647058823529412	0.7230769230769231	0.598	0.0	0.755	0.0	0.9148021121229923	0.9448818897637795	0.8037383177570092	0.9375	0.8269230769230769	0.9523809523809523	0.7818181818181819	-7.703000068664551
cross-encoder/ms-marco-MiniLM-L-4-v2	5	0.294	0.0	0.296	0.0	0.5025447091943984	0.49174917491749176	0.5254237288135593	0.3494917904612979	0.8475559237779619	0.8293135435992579	0.38072199478972835	0.329	0.0	0.32	0.0	0.42353886173713096	0.4258064516129032	0.4157549234135667	0.2773109243697479	0.9134615384615384	0.9166666666666666	0.26912181303116145	0.293	0.0	0.295	0.0	0.43841704127446934	0.4215246636771301	0.4819277108433735	0.27647058823529413	0.9090909090909091	0.8867924528301887	0.32786885245901637	0.318	0.0	0.315	0.0	0.41400932400932394	0.42975206611570244	0.33653846153846156	0.27807486631016043	0.9210526315789473	0.9454545454545454	0.20588235294117646	0.463	0.0	0.462	0.0	0.5825007079135869	0.6078799249530957	0.508235294117647	0.453781512605042	0.8852459016393442	0.9204545454545454	0.3564356435643564	0.256	0.0	0.273	0.0	0.4774148556237891	0.4669603524229075	0.5020576131687243	0.3212121212121212	0.8714285714285714	0.8548387096774194	0.35260115606936415	0.583	0.0	0.628	0.0	0.6706617073058732	0.7124183006535948	0.5164835164835165	0.5677083333333334	0.9038461538461539	0.956140350877193	0.36153846153846153	-2.5190000534057617
cross-encoder/ms-marco-MiniLM-L-4-v2_mask	5	0.572	0.0	0.584	0.0	0.728800405863889	0.846682708834651	0.4789719626168224	0.9628616106333072	0.3396851698425849	0.755521472392638	0.8118811881188119	0.614	0.0	0.583	0.0	0.8077204607811093	0.8821917808219178	0.5520833333333334	0.9019607843137255	0.5096153846153846	0.8632707774798928	0.6022727272727273	0.652	0.0	0.644	0.0	0.7728157463094587	0.8709677419354839	0.5199999999999999	0.9529411764705882	0.3939393939393939	0.801980198019802	0.7647058823529411	0.586	0.0	0.593	0.0	0.8420230480662834	0.893854748603352	0.5869565217391304	0.8556149732620321	0.7105263157894737	0.935672514619883	0.5	0.599	0.0	0.707	0.0	0.8420285224825247	0.9076517150395779	0.65	0.9635854341736695	0.5327868852459017	0.85785536159601	0.8333333333333334	0.621	0.0	0.672	0.0	0.7608730648493467	0.8633879781420765	0.5192307692307693	0.9575757575757575	0.38571428571428573	0.7860696517412935	0.7941176470588235	0.578	0.0	0.766	0.0	0.9154538864726217	0.9489795918367346	0.7916666666666666	0.96875	0.7307692307692307	0.93	0.8636363636363636	-2.5190000534057617
cross-encoder/ms-marco-MiniLM-L-6-v2	5	0.287	0.0	0.284	0.0	0.4827490098703528	0.4648679033164699	0.5206445115810675	0.3232994526974199	0.8566694283347142	0.827	0.3739602169981917	0.254	0.0	0.25	0.0	0.3904297271175153	0.388646288209607	0.396551724137931	0.24929971988795518	0.8846153846153846	0.8811881188118812	0.25555555555555554	0.304	0.0	0.295	0.0	0.40955863638016377	0.3891402714932126	0.46215139442231074	0.2529411764705882	0.8787878787878788	0.8431372549019608	0.31351351351351353	0.16	0.016	0.174	0.009	0.37654298977172934	0.3881856540084388	0.3192488262910798	0.24598930481283424	0.8947368421052632	0.92	0.19428571428571428	0.454	0.0	0.454	0.0	0.5949722830039955	0.6205607476635514	0.5200945626477541	0.4649859943977591	0.9016393442622951	0.9325842696629213	0.3654485049833887	0.248	0.0	0.27	0.0	0.4620813087722026	0.4434389140271494	0.5060240963855422	0.296969696969697	0.9	0.875	0.35195530726256985	0.579	0.0	0.628	0.0	0.7015358875850786	0.7452229299363057	0.5402298850574712	0.609375	0.9038461538461539	0.9590163934426229	0.38524590163934425	-3.2160000801086426
cross-encoder/ms-marco-MiniLM-L-6-v2_mask	5	0.556	0.0	0.577	0.0	0.7494914357070007	0.8458118442112752	0.5453592029365496	0.9296325254104769	0.43082021541010773	0.7758564437194128	0.7428571428571429	0.591	0.0	0.58	0.0	0.8271188300681729	0.8901251738525732	0.6108374384236452	0.896358543417367	0.5961538461538461	0.8839779005524862	0.6262626262626263	0.653	0.0	0.654	0.0	0.8134458050772493	0.887052341597796	0.6238532110091742	0.9470588235294117	0.5151515151515151	0.8341968911917098	0.7906976744186046	0.544	0.0	0.568	0.0	0.8430116609557202	0.8932584269662921	0.5957446808510638	0.8502673796791443	0.7368421052631579	0.9408284023668639	0.5	0.589	0.0	0.7	0.0	0.8545074891734702	0.9093369418132612	0.6940639269406392	0.9411764705882353	0.6229508196721312	0.8795811518324608	0.7835051546391752	0.581	0.0	0.659	0.0	0.7948775002104806	0.8678160919540229	0.6229508196721311	0.9151515151515152	0.5428571428571428	0.825136612021858	0.7307692307692307	0.56	0.0	0.744	0.0	0.9115993753314715	0.9462915601023018	0.7835051546391751	0.9635416666666666	0.7307692307692307	0.9296482412060302	0.8444444444444444	-3.2160000801086426
